A,B
Q05123,P49166
Q05123,P32563
Q05123,P32479
Q05123,P38243
Q05123,P25610
Q05123,P53953
Q05123,P27636
Q05123,P35196
Q05123,P38251
Q05123,P06787
Q05123,P16661
Q05123,P38111
Q05123,P25374
Q05123,Q99190
Q05123,P19736
Q05123,Q03761
Q05123,Q12030
Q05123,P32916
Q05123,Q05498
Q05123,P33331
Q05123,P43563
Q05123,Q01159
Q05123,P53062
Q05123,P22804
Q05123,Q00618
Q05123,P40857
Q05123,P42949
Q05123,P22696
Q05123,P40413
Q05123,P36057
Q05123,P36015
Q05123,P36146
Q05123,P25385
Q05123,Q12102
Q05123,Q12440
Q05123,P38203
Q05123,Q12157
Q05123,Q12328
Q05123,Q06636
Q05123,Q04082
Q05123,P40094
Q05123,P26309
Q05123,P10614
Q05123,P38782
Q05123,P47172
Q05123,P36104
Q05123,P35201
Q05123,Q01590
Q05123,Q06287
Q05123,Q9URQ3
Q05123,Q05027
Q05123,P11655
Q05123,P40339
Q05123,Q08446
Q05123,Q04174
Q05123,Q08683
Q05123,P21825
Q05123,P53886
Q05123,P32773
Q05123,P38523
Q05123,Q12308
Q05123,Q12297
Q05123,Q12181
Q05123,Q06096
Q05123,P38086
Q05123,P38128
Q05123,P31688
Q05123,P35056
Q05123,Q05568
Q05123,P35198
Q05123,P28795
Q05123,P02400
Q05123,P29467
Q05123,P40093
Q05123,P53114
Q05123,P40989
Q05123,P53248
Q05123,P38773
Q05123,P40505
Q05123,P40499
Q05123,P32800
Q05123,P47116
Q05123,P54861
Q05123,Q12020
Q05123,Q06671
Q05123,P53938
Q05123,P14242
Q05123,Q92328
Q05123,P33300
Q05123,Q02889
Q05123,Q08925
Q05123,P33311
Q05123,P32784
Q05123,P38075
Q05123,P23833
Q05123,Q3E790
Q05123,P07253
Q05123,Q2V2Q1
Q05123,P52891
Q05123,P13587
Q05123,P26798
Q05123,O13525
Q05123,P87284
Q05123,Q06328
Q05123,P40005
Q05123,P08067
Q05123,P39988
Q05123,P39986
Q05123,P18494
Q05123,P39936
Q05123,P11154
Q05123,P53083
Q05123,P53250
Q05123,P22204
Q05123,P06773
Q05123,P47015
Q05123,Q3E7A3
Q05123,P22135
Q05123,P57744
Q05123,P36016
Q05123,P32344
Q05123,Q05809
Q05123,Q12349
Q05123,Q3E795
Q05123,Q03655
Q05123,P36528
Q05123,P32561
Q05123,Q08054
Q05123,P25038
Q05123,Q08295
Q05123,Q12171
Q05123,P48582
Q05123,Q03020
Q05123,P38144
Q05123,Q07807
Q05123,Q08278
Q05123,P32569
Q05123,P22213
Q05123,P38696
Q05123,P33299
Q05123,Q07887
Q05123,P52893
Q05123,P53687
Q05123,P23724
Q05123,P38170
Q05123,P35206
Q05123,P16120
Q05123,P40056
Q05123,P60010
Q05123,P30777
Q05123,P22855
Q05123,P32912
Q05123,P41543
Q05123,P35691
Q05123,P32368
Q05123,P36122
Q05123,P36149
Q05123,Q12385
Q05123,P37370
Q05123,Q03530
Q05123,P17555
Q05123,P53905
Q05123,Q08208
Q05123,P26449
Q05123,P07807
Q05123,P38969
Q05123,Q12051
Q05123,O14464
Q05123,Q99177
Q05123,P39722
Q05123,Q04002
Q05123,P33891
Q05123,P47037
Q05123,P36105
Q05123,P46683
Q05123,P25339
Q05123,P39016
Q05123,Q06339
Q06488,Q07979
Q06488,P25632
Q06488,P43609
Q06488,Q06639
Q06488,Q02206
Q06488,P38144
Q06488,Q03435
Q06488,P21538
Q06488,P48743
Q06488,P31539
Q06488,P38781
Q06488,Q03124
Q06488,P10591
Q06488,P10592
Q06488,Q06168
Q06488,P53330
Q06488,P13393
Q06488,P36084
Q06488,P32829
Q06488,P53236
Q06488,P22082
Q06488,P50875
Q06488,Q03330
Q06488,P06844
Q06488,Q12158
Q06488,P41808
Q06488,P06778
Q06488,Q9URQ5
Q06488,Q12477
Q06488,P02293
Q06488,P04911
Q06488,P24871
Q06488,P39927
Q06488,Q05809
Q06488,P47821
Q06488,Q6WNK7
Q06488,P17214
Q06488,P39933
Q06488,P39073
Q06488,P46674
Q06488,Q05021
Q06488,P38110
Q06488,P38111
Q06488,Q02336
Q06488,P43572
Q06488,P53973
Q06488,Q06629
Q06488,Q06623
Q06488,P32561
Q06488,P22579
Q06488,P11484
Q06488,P04912
Q06488,P40340
Q06488,P32383
Q06488,P38200
Q06488,P32833
Q06488,P38257
Q06488,P38290
Q06488,P38129
Q06488,P38312
Q06488,P38323
Q06488,P38148
Q06488,P25379
Q06488,P25342
Q06488,Q07786
Q06488,Q07748
Q06488,Q12328
Q06488,P15436
Q06488,P32381
Q06488,P32325
Q06488,Q02775
Q06488,Q12163
Q06488,P40986
Q06488,P39010
Q06488,Q06667
Q06488,P30605
Q06488,P23301
Q06488,P40047
Q06488,P40048
Q06488,P43571
Q06488,P32912
Q06488,P53115
Q06488,P25299
Q06488,P53197
Q06488,P53206
Q06488,P53286
Q06488,P30822
Q06488,P53343
Q06488,P17076
Q06488,P38737
Q06488,P38696
Q06488,P40532
Q06488,P15367
Q06488,P40897
Q06488,P08525
Q06488,P32806
Q06488,P47095
Q06488,P47157
Q06488,P32600
Q06488,P36029
Q06488,P36145
Q06488,P38089
Q06488,P40093
Q06488,P16387
Q06488,P38713
Q06488,P36002
Q06488,P32330
Q06488,Q12150
Q06488,Q05776
Q06488,P12962
Q06488,Q12051
Q06488,P81450
Q06488,Q03529
Q06488,P32807
Q06488,P32337
Q06488,P24867
Q06488,P53840
Q06488,P32259
Q06488,P53858
Q06488,P53538
Q06488,P34761
Q06488,P53550
Q06488,P33308
Q06488,P53604
Q06488,P50275
Q06488,Q12416
Q06488,Q08773
Q06488,O13297
Q06488,P41816
Q06488,Q99257
Q06488,Q02887
Q06488,P19657
Q06488,Q12505
Q06488,Q06592
Q06488,Q05027
Q06488,P38970
Q06488,P22146
Q06488,Q04659
Q06488,P07347
Q06488,P49956
Q06488,P53192
Q06488,P12945
Q06488,P40056
Q06488,P12753
Q06488,P25454
Q06488,P33301
Q06488,P06104
Q06488,P40958
Q06488,P32562
Q06488,P38987
Q06488,P27636
Q06488,P22204
Q06488,Q00684
Q06488,P36012
Q06488,P33400
Q06488,P29461
Q06488,P40469
Q06488,P53739
Q06488,P53974
Q06488,P24031
Q06488,P38691
Q06488,P38823
Q06488,P47175
Q06488,Q12398
Q06488,P40917
Q06488,P38082
Q06488,P47988
Q06488,P25389
Q06488,P32480
Q06488,Q12469
Q06488,P43551
Q06488,P38889
Q06488,Q12224
Q06488,P43637
Q06488,Q04779
Q06488,P40494
Q06488,Q12454
Q06488,P43634
Q06488,Q06147
Q06488,P22517
Q06488,Q12494
Q06488,Q12223
Q06488,P17891
Q06488,Q08278
Q06488,P38304
Q06488,Q12510
Q06488,P00546
Q06488,P33324
Q06488,P38074
Q06488,P31380
Q06488,P11632
Q06488,P11633
Q06488,Q05934
Q06488,Q02457
Q06488,Q07807
Q06488,P35208
Q06488,P40150
Q06488,P47104
Q06488,P38859
Q06488,Q12072
Q06488,Q04213
Q06488,P43596
Q06488,P14064
Q06488,Q04002
Q06488,P38879
Q06488,P19524
Q06488,P39016
Q06488,P39517
Q06488,P31384
Q06488,P53687
Q06488,P53688
Q06488,P39875
Q06488,Q12196
Q06488,P40090
Q06639,Q02206
Q06639,Q07979
Q06639,P25632
Q06639,P43609
Q06639,Q03124
Q06639,P21538
Q06639,P48743
Q06639,P53959
Q06639,P15108
Q06639,P31539
Q06639,Q12216
Q06639,P53330
Q06639,P10591
Q06639,P10592
Q06639,P32589
Q06639,Q06168
Q06639,P13393
Q06639,Q9URQ5
Q06639,P53236
Q06639,P38781
Q06639,P12945
Q06639,P07347
Q06639,Q08689
Q06639,Q03973
Q06639,P38144
Q06639,P32333
Q06639,P21576
Q06639,P04912
Q06639,Q02486
Q06639,P02293
Q06639,P04911
Q06639,P38210
Q06639,P30283
Q06639,P38199
Q06639,P40340
Q06639,P15891
Q06639,P32485
Q06639,P32505
Q06639,P54784
Q06639,P40957
Q06639,P32561
Q06639,P46677
Q06639,P35187
Q06639,P32361
Q06639,P40056
Q06639,Q12038
Q06639,P32353
Q06639,P40499
Q06639,P35208
Q06639,P35209
Q06639,Q12221
Q06639,P22146
Q06639,Q08004
Q06639,P33338
Q06639,P38042
Q06639,P06787
Q06639,Q12328
Q06639,P43563
Q06639,Q03018
Q06639,P0CS90
Q06639,P00572
Q06639,P47172
Q06639,Q04673
Q06639,Q01590
Q06639,P25385
Q06639,P11746
Q06639,Q04264
Q06639,P06785
Q06639,Q12308
Q06639,P32908
Q06639,P53168
Q06639,P40468
Q06639,Q02630
Q06639,P53886
Q06639,P38630
Q06639,P25358
Q06639,Q12361
Q06639,Q07468
Q06639,P32837
Q06639,P39525
Q06639,P27351
Q06639,O60200
Q06639,P35731
Q06639,Q12150
Q06639,P52893
Q06639,Q06324
Q06639,Q05899
Q06639,P53949
Q06639,P40344
Q06639,Q08474
Q06639,Q12139
Q06639,P43122
Q06639,P25037
Q06639,P32611
Q06639,P38746
Q06639,P38833
Q06639,P47015
Q06639,P47145
Q06639,Q02574
Q06639,Q04658
Q06639,P35192
Q06639,P53855
Q06639,P25847
Q06639,P39016
Q06639,P39517
Q06639,P31384
Q06639,P06776
Q02206,Q07979
Q02206,P25632
Q02206,Q03124
Q02206,Q06168
Q02206,P43609
Q02206,P38144
Q02206,P53330
Q02206,P13393
Q02206,P32829
Q02206,P53236
Q02206,Q03330
Q02206,P53973
Q02206,Q12214
Q02206,Q02959
Q02206,P06700
Q02206,P09733
Q02206,Q9URQ5
Q02206,P40994
Q02206,P32333
Q02206,P33416
Q02206,P10591
Q02206,P11484
Q02206,P40340
Q02206,P38089
Q02206,P38330
Q02206,P38142
Q02206,P38147
Q02206,P38361
Q02206,P25639
Q02206,Q07716
Q02206,Q07560
Q02206,Q07530
Q02206,Q12690
Q02206,P08153
Q02206,Q03973
Q02206,P87275
Q02206,P40072
Q02206,P32608
Q02206,P32912
Q02206,P53185
Q02206,P32781
Q02206,P53234
Q02206,P22204
Q02206,P48361
Q02206,P53273
Q02206,P50090
Q02206,P53341
Q02206,P38749
Q02206,Q00539
Q02206,P38871
Q02206,P38876
Q02206,P46985
Q02206,P41544
Q02206,P47110
Q02206,P21190
Q02206,P36029
Q02206,P43497
Q02206,P54113
Q02206,P46654
Q02206,P32353
Q02206,Q12150
Q02206,P39102
Q02206,P32485
Q02206,Q05776
Q02206,Q04632
Q02206,Q04658
Q02206,P06778
Q02206,P53909
Q02206,P40850
Q02206,P53938
Q02206,P53970
Q02206,P13902
Q02206,Q08144
Q02206,Q92328
Q02206,P26449
Q02206,Q08559
Q02206,P35843
Q02206,Q08745
Q02206,Q12132
Q02206,Q08972
Q02206,Q08923
Q02206,P41817
Q02206,P32589
Q02206,Q02883
Q02206,Q02804
Q02206,Q02648
Q02206,P06777
Q02206,Q12321
Q02206,P34218
Q02206,Q02336
Q02206,Q03435
Q02206,Q08496
Q02206,P46677
Q02206,P41695
Q02206,Q12050
Q02206,P25454
Q02206,P35187
Q02206,Q07807
Q02206,P38850
Q02206,P35208
Q02206,P40150
Q02206,P43596
Q02206,P43573
Q02206,P38838
Q02206,P24384
Q02206,P38859
Q02206,P22696
Q02206,P32458
Q02206,Q06217
Q02206,Q3E754
Q02206,Q99382
Q02206,P32479
Q02206,P16387
Q02206,P05738
Q02206,Q12144
Q02206,P33338
Q02206,P38042
Q02206,P38170
Q02206,P18759
Q02206,P38251
Q02206,P38283
Q02206,P25580
Q02206,P25355
Q02206,P15436
Q02206,P06242
Q02206,Q12018
Q02206,Q12328
Q02206,P09950
Q02206,Q06680
Q02206,Q05498
Q02206,P40055
Q02206,P39940
Q02206,P43563
Q02206,P60010
Q02206,P53199
Q02206,P43636
Q02206,P52920
Q02206,P53146
Q02206,P26309
Q02206,Q01159
Q02206,P53045
Q02206,P32504
Q02206,P10614
Q02206,P38782
Q02206,P38604
Q02206,P29704
Q02206,P22804
Q02206,P40518
Q02206,P40468
Q02206,P47027
Q02206,P40857
Q02206,P42949
Q02206,P32524
Q02206,P47093
Q02206,P0CS90
Q02206,P00572
Q02206,P38112
Q02206,P38334
Q02206,Q12157
Q02206,Q12368
Q02206,Q06636
Q02206,Q04430
Q02206,P53168
Q02206,P36015
Q02206,Q04226
Q02206,P54784
Q02206,Q03630
Q02206,P11747
Q02206,Q99278
Q02206,P11655
Q02206,Q08446
Q02206,P38523
Q02206,Q08683
Q02206,P40825
Q02206,Q06835
Q02206,Q06213
Q02206,P33750
Q02206,Q12440
Q02206,P29496
Q02206,P29478
Q02206,Q04372
Q02206,Q05027
Q02206,Q02555
Q02206,P53437
Q02206,P53878
Q02206,Q08278
Q02206,P38910
Q02206,P53549
Q02206,Q12297
Q02206,Q99257
Q02206,P37366
Q02206,P38180
Q02206,P38176
Q02206,P38287
Q02206,P25344
Q02206,P25573
Q02206,P35182
Q02206,Q07458
Q02206,Q04432
Q02206,P53169
Q02206,P38742
Q02206,P40512
Q02206,P46956
Q02206,P47104
Q02206,Q04228
Q02206,Q04779
Q02206,P53959
Q02206,P53905
Q02206,P22579
Q02206,Q02889
Q02206,P33311
Q02206,Q12432
Q02206,P18408
Q02206,P32784
Q02206,P07253
Q02206,P38289
Q02206,P38292
Q02206,P38299
Q02206,P25651
Q02206,P40990
Q02206,P40317
Q02206,Q12298
Q02206,Q04935
Q02206,Q04087
Q02206,Q03430
Q02206,P08067
Q02206,P39986
Q02206,P39971
Q02206,P39925
Q02206,P40056
Q02206,P40086
Q02206,P10355
Q02206,P53172
Q02206,P53164
Q02206,P53129
Q02206,P53112
Q02206,P53082
Q02206,P53272
Q02206,P22289
Q02206,P00427
Q02206,Q07878
Q02206,Q01519
Q02206,P13186
Q02206,Q99176
Q02206,Q05809
Q02206,P39742
Q02206,P18496
Q02206,P25087
Q02206,Q04697
Q02206,Q04301
Q02206,P39523
Q02206,Q3E766
Q02206,Q03655
Q02206,P32453
Q02206,Q08218
Q02206,Q99234
Q02206,P07143
Q02206,Q92331
Q02206,P07257
Q02206,P39016
Q02206,P39517
Q02206,P31384
Q02206,P00546
Q02206,Q06339
Q07979,P25632
Q07979,P43609
Q07979,Q03124
Q07979,P53330
Q07979,P38144
Q07979,P11633
Q07979,P04912
Q07979,Q9URQ5
Q07979,Q12216
Q07979,P13393
Q07979,P09959
Q07979,P53236
Q07979,Q06168
Q07979,P38781
Q07979,Q03388
Q07979,P38257
Q07979,P53688
Q07979,P22579
Q07979,P43535
Q07979,P40005
Q07979,P47128
Q07979,Q12432
Q07979,P12611
Q07979,P06844
Q07979,Q02685
Q07979,P12689
Q07979,P46674
Q07979,P46985
Q07979,Q12495
Q07979,P17119
Q07979,P43610
Q07979,Q04149
Q07979,Q04116
Q07979,P43593
Q07979,P40350
Q07979,P15496
Q07979,Q03010
Q07979,P32333
Q07979,P40340
Q07979,P32505
Q07979,Q12510
Q07979,P25454
Q07979,P35187
Q07979,P35208
Q07979,Q07807
Q07979,Q08726
Q07979,P38996
Q07979,Q12517
Q07979,P25344
Q07979,P41910
Q07979,I2HB70
Q07979,Q99344
Q07979,P21538
Q07979,P25580
Q07979,P25355
Q07979,P06242
Q07979,Q03761
Q07979,P53091
Q07979,Q00618
Q07979,P40857
Q07979,P38121
Q07979,P20486
Q07979,P00546
Q07979,P38132
Q07979,Q12157
Q07979,Q12018
Q07979,Q04177
Q07979,P43568
Q07979,P60010
Q07979,Q01939
Q07979,P29704
Q07979,P32458
Q07979,Q05900
Q07979,P54784
Q07979,Q12343
Q07979,P07807
Q07979,P54791
Q07979,P11747
Q07979,P35203
Q07979,P53886
Q07979,P11655
Q07979,P40339
Q07979,Q08278
Q07979,Q06102
Q07979,P38212
Q07979,P38326
Q07979,P38147
Q07979,P25568
Q07979,P25617
Q07979,P25337
Q07979,P25641
Q07979,Q07533
Q07979,P41815
Q07979,P38959
Q07979,Q03785
Q07979,Q12153
Q07979,P32466
Q07979,Q06340
Q07979,P36973
Q07979,Q03289
Q07979,P32472
Q07979,P22108
Q07979,P39101
Q07979,P39525
Q07979,P87275
Q07979,P40093
Q07979,P14736
Q07979,P40965
Q07979,P43582
Q07979,P53185
Q07979,P53169
Q07979,P53123
Q07979,P46946
Q07979,P46682
Q07979,P53334
Q07979,P38742
Q07979,P34162
Q07979,P40515
Q07979,P40505
Q07979,P47048
Q07979,P39531
Q07979,P47103
Q07979,P47157
Q07979,P31116
Q07979,P47176
Q07979,P36103
Q07979,O60200
Q07979,P35731
Q07979,P36088
Q07979,P26793
Q07979,P36053
Q07979,P32368
Q07979,Q06005
Q07979,Q06541
Q07979,Q06011
Q07979,P0C2H9
Q07979,P05739
Q07979,Q03722
Q07979,P06778
Q07979,P53438
Q07979,Q04779
Q07979,Q04322
Q07979,P22146
Q07979,P38921
Q07979,P07213
Q07979,P53905
Q07979,P40344
Q07979,P05319
Q07979,P32179
Q07979,P22148
Q07979,Q12016
Q07979,P40917
Q07979,P07143
Q07979,Q12416
Q07979,P41735
Q07979,P32875
Q07979,Q02887
Q07979,Q08972
Q07979,Q12145
Q07979,P06182
Q07979,P39726
Q07979,P38210
Q07979,P38246
Q07979,P38330
Q07979,P40990
Q07979,Q07788
Q07979,Q03780
Q07979,P22204
Q07979,P42948
Q07979,P22135
Q07979,Q02205
Q07979,Q04301
Q07979,P35209
Q07979,P32829
Q07979,P33308
Q07979,Q8TGS2
Q07979,P32606
Q07979,Q99234
Q07979,P25270
Q07979,P06776
Q07979,P05626
Q07979,Q06820
Q07979,P07257
Q07979,P39016
Q07979,P39517
Q07979,P31384
Q07979,P38011
Q07979,P32569
Q07979,Q08734
Q07979,P46670
Q07979,Q06339
P25632,P43609
P25632,P53330
P25632,P38144
P25632,P36775
P25632,P11484
P25632,Q06168
P25632,P13393
P25632,P11632
P25632,P53236
P25632,P09733
P25632,Q9URQ5
P25632,Q03124
P25632,Q02486
P25632,P43565
P25632,P19158
P25632,Q04779
P25632,Q12432
P25632,P39986
P25632,P40340
P25632,P53192
P25632,P40532
P25632,P25343
P25632,P53299
P25632,Q03388
P25632,P12611
P25632,P36037
P25632,P47110
P25632,Q01448
P25632,P42941
P25632,Q12321
P25632,Q08921
P25632,Q04659
P25632,P43579
P25632,P27344
P25632,P22579
P25632,P53687
P25632,P32345
P25632,P53246
P25632,Q04149
P25632,P13712
P25632,Q04199
P25632,P16892
P25632,P38890
P25632,P40005
P25632,Q08561
P25632,P39538
P25632,P48581
P25632,Q12311
P25632,P43610
P25632,P31115
P25632,P32591
P25632,P46947
P25632,P50896
P25632,P38956
P25632,P35209
P25632,Q12386
P25632,P40202
P25632,Q08773
P25632,P38766
P25632,P16387
P25632,P38265
P25632,P25293
P25632,P26449
P25632,P29539
P25632,P53866
P25632,P24869
P25632,P40154
P25632,P20437
P25632,P38523
P25632,P32333
P25632,P17214
P25632,P04912
P25632,P36012
P25632,P38080
P25632,P32801
P25632,Q12236
P25632,Q12510
P25632,P25454
P25632,P35187
P25632,P40537
P25632,P35208
P25632,P00546
P25632,Q12063
P25632,P05453
P25632,Q03784
P25632,Q06338
P25632,P25451
P25632,P60010
P25632,P33411
P25632,P32468
P25632,P16522
P25632,P36149
P25632,Q12452
P25632,P14743
P25632,Q04491
P25632,Q00416
P25632,Q03579
P25632,P30656
P25632,P23293
P25632,P38164
P25632,P38071
P25632,P22470
P25632,Q04083
P25632,Q03419
P25632,P28240
P25632,P14736
P25632,P43574
P25632,P43601
P25632,P53188
P25632,Q92316
P25632,P53061
P25632,P53200
P25632,P50276
P25632,P32893
P25632,P53037
P25632,P50085
P25632,P38850
P25632,P40512
P25632,P40335
P25632,P08018
P25632,P47007
P25632,P46996
P25632,P36066
P25632,Q03957
P25632,P28272
P25632,P36115
P25632,P14741
P25632,P32350
P25632,P21801
P25632,Q08003
P25632,Q06005
P25632,P25087
P25632,P38427
P25632,P25491
P25632,Q99393
P25632,P52917
P25632,P40447
P25632,P34760
P25632,P33308
P25632,P22336
P25632,P38121
P25632,P38170
P25632,P20486
P25632,P38291
P25632,P38129
P25632,P38132
P25632,Q12157
P25632,P15436
P25632,P06242
P25632,P39078
P25632,Q12315
P25632,Q12328
P25632,Q12099
P25632,P06101
P25632,P40986
P25632,P39079
P25632,P22213
P25632,Q03778
P25632,P32916
P25632,Q05498
P25632,Q04082
P25632,P43563
P25632,Q01939
P25632,P52920
P25632,P53135
P25632,P26309
P25632,P18898
P25632,P53062
P25632,P22204
P25632,P38770
P25632,P38782
P25632,P38712
P25632,P38859
P25632,P10363
P25632,P38637
P25632,P46673
P25632,P00572
P25632,P47117
P25632,P45976
P25632,P36104
P25632,P36162
P25632,Q07830
P25632,Q12102
P25632,P32835
P25632,Q9URQ3
P25632,P32794
P25632,Q12745
P25632,Q04226
P25632,P11747
P25632,P50105
P25632,P11746
P25632,P40339
P25632,Q08278
P25632,Q08446
P25632,Q08683
P25632,Q08685
P25632,Q12308
P25632,P21825
P25632,O13297
P25632,P54791
P25632,P24384
P25632,P53317
P25632,P40468
P25632,P26755
P25632,Q12440
P25632,Q02630
P25632,P53549
P25632,Q06102
P25632,P28003
P25632,O13511
P25632,P38197
P25632,P38253
P25632,P38089
P25632,P38279
P25632,P38314
P25632,P32327
P25632,P38326
P25632,P38147
P25632,Q07442
P25632,P48568
P25632,Q12443
P25632,Q12355
P25632,P52490
P25632,Q03900
P25632,Q04924
P25632,P39743
P25632,P36973
P25632,Q03281
P25632,Q03289
P25632,Q03430
P25632,P40042
P25632,P40093
P25632,P40101
P25632,P43573
P25632,P43613
P25632,P53176
P25632,P42939
P25632,P50089
P25632,P50090
P25632,P46682
P25632,P38747
P25632,P32361
P25632,P38841
P25632,P38844
P25632,P38866
P25632,P38876
P25632,P38884
P25632,P38885
P25632,P40318
P25632,P40516
P25632,P40467
P25632,P40569
P25632,P40572
P25632,P47061
P25632,P47052
P25632,P42951
P25632,P47114
P25632,P47155
P25632,P47169
P25632,P32858
P25632,P36088
P25632,P36008
P25632,P36161
P25632,P0CE69
P25632,Q07794
P25632,P41800
P25632,P07272
P25632,Q12026
P25632,Q99382
P25632,Q08001
P25632,P13181
P25632,Q12150
P25632,P52893
P25632,Q12347
P25632,P06106
P25632,Q06178
P25632,Q06032
P25632,P05739
P25632,Q04228
P25632,P53397
P25632,Q04364
P25632,P33748
P25632,P40208
P25632,Q03792
P25632,P19956
P25632,Q03533
P25632,P54005
P25632,P53965
P25632,P53963
P25632,P53942
P25632,P53934
P25632,P27514
P25632,Q08199
P25632,Q12010
P25632,Q12351
P25632,Q08421
P25632,Q08496
P25632,Q12416
P25632,P27810
P25632,Q12242
P25632,Q99373
P25632,P33311
P25632,Q12049
P25632,Q06810
P25632,Q06598
P25632,P07253
P25632,P38330
P25632,P38158
P25632,P39988
P25632,P39971
P25632,P32799
P25632,P40494
P25632,P47009
P25632,P22135
P25632,P00830
P25632,P47179
P25632,P04840
P25632,P36528
P25632,P48559
P25632,P32453
P25632,P53730
P25632,P07390
P25632,P31384
P25632,P06776
P25632,Q06339
P43609,Q03124
P43609,Q06168
P43609,P53330
P43609,Q06142
P43609,P38144
P43609,P25847
P43609,Q03834
P43609,Q03435
P43609,P11633
P43609,P48743
P43609,P22579
P43609,P15108
P43609,P31539
P43609,Q9URQ5
P43609,Q12216
P43609,P38781
P43609,P10591
P43609,P32589
P43609,P11484
P43609,P13393
P43609,P22082
P43609,P23059
P43609,P43610
P43609,P09733
P43609,P43572
P43609,P53236
P43609,P26754
P43609,P43596
P43609,Q02486
P43609,Q03973
P43609,P05317
P43609,P21827
P43609,Q03388
P43609,P40532
P43609,P40005
P43609,Q12150
P43609,P53192
P43609,Q12432
P43609,P40340
P43609,P41835
P43609,P47171
P43609,Q04779
P43609,P40987
P43609,Q03673
P43609,P43579
P43609,P13298
P43609,P39705
P43609,Q08749
P43609,P53152
P43609,P11632
P43609,P32480
P43609,P12611
P43609,P32607
P43609,Q12321
P43609,P40352
P43609,P25555
P43609,P26449
P43609,Q99260
P43609,P25087
P43609,P38326
P43609,Q04116
P43609,P32345
P43609,P34244
P43609,Q03769
P43609,P54781
P43609,P16387
P43609,P13365
P43609,P43573
P43609,P38305
P43609,P21965
P43609,P32333
P43609,P32505
P43609,P22336
P43609,P43588
P43609,P54784
P43609,P38266
P43609,P36012
P43609,P53849
P43609,Q01448
P43609,Q03330
P43609,P25554
P43609,P38129
P43609,Q05027
P43609,Q12510
P43609,P25567
P43609,Q08465
P43609,Q01926
P43609,P10080
P43609,Q08496
P43609,P41695
P43609,Q12050
P43609,P25454
P43609,P36097
P43609,Q04195
P43609,P35208
P43609,P35209
P43609,P0CG48
P43609,Q06164
P43609,P13382
P43609,P40986
P43609,P23797
P43609,Q04338
P43609,P38902
P43609,P32864
P43609,P15303
P43609,P39524
P43609,P38887
P43609,P36040
P43609,P46654
P43609,P32939
P43609,P54787
P43609,P08417
P43609,P17119
P43609,P25625
P43609,P25608
P43609,Q04922
P43609,P37267
P43609,P40513
P43609,Q06485
P43609,Q8TGS7
P43609,P38616
P43609,P00549
P43609,P27636
P43609,P38121
P43609,P38042
P43609,P20486
P43609,P38291
P43609,P38304
P43609,P32783
P43609,P25580
P43609,P25355
P43609,Q07381
P43609,P15436
P43609,P06242
P43609,Q12018
P43609,Q12328
P43609,Q04307
P43609,P32347
P43609,Q03761
P43609,Q12030
P43609,Q05583
P43609,P32916
P43609,Q06680
P43609,Q05498
P43609,Q06339
P43609,Q06389
P43609,P28791
P43609,P33331
P43609,P24384
P43609,P40094
P43609,P32602
P43609,Q12158
P43609,Q12157
P43609,Q12368
P43609,P39079
P43609,P21269
P43609,P53135
P43609,P26309
P43609,P18898
P43609,P53062
P43609,P53313
P43609,P38782
P43609,P38826
P43609,P10363
P43609,P46957
P43609,P46673
P43609,P00572
P43609,P36104
P43609,P36015
P43609,Q04673
P43609,Q01590
P43609,P25385
P43609,Q04226
P43609,P11747
P43609,P40339
P43609,Q08446
P43609,P07807
P43609,Q08683
P43609,Q06213
P43609,P53168
P43609,Q01159
P43609,P53267
P43609,P53317
P43609,P16522
P43609,P22804
P43609,P40468
P43609,P32521
P43609,Q00618
P43609,P47027
P43609,P40857
P43609,P22696
P43609,P47093
P43609,P45976
P43609,P36057
P43609,P36145
P43609,Q12440
P43609,P29496
P43609,P53769
P43609,P41733
P43609,P29478
P43609,P35203
P43609,P11745
P43609,P32497
P43609,P53903
P43609,P53886
P43609,P53538
P43609,P17065
P43609,P42846
P43609,P20095
P43609,P11655
P43609,Q08278
P43609,P38910
P43609,P20449
P43609,Q08817
P43609,Q12308
P43609,Q12297
P43609,P21825
P43609,Q06102
P43609,P31374
P43609,P39549
P43609,P38180
P43609,P38295
P43609,P38330
P43609,P38344
P43609,P38147
P43609,P16120
P43609,Q12361
P43609,Q07442
P43609,Q03786
P43609,P87284
P43609,P40093
P43609,P53169
P43609,P22204
P43609,P29340
P43609,P38753
P43609,P32190
P43609,P38727
P43609,P34162
P43609,P40535
P43609,P47110
P43609,P47116
P43609,P32906
P43609,O60200
P43609,P32368
P43609,P36141
P43609,P36167
P43609,Q07963
P43609,P05749
P43609,Q99382
P43609,Q05775
P43609,Q05948
P43609,Q04228
P43609,Q04734
P43609,Q03162
P43609,Q03792
P43609,P53973
P43609,P53938
P43609,P53687
P43609,Q12416
P43609,Q08818
P43609,Q02648
P43609,P29547
P43609,P40328
P43609,Q02889
P43609,O14464
P43609,P32795
P43609,Q12038
P43609,P08593
P43609,P18408
P43609,P35206
P43609,P38279
P43609,P38353
P43609,Q03465
P43609,Q07533
P43609,P10622
P43609,Q99380
P43609,P46674
P43609,Q04089
P43609,P40031
P43609,P53109
P43609,P48361
P43609,P38736
P43609,P40565
P43609,P47061
P43609,P46999
P43609,P36105
P43609,P36116
P43609,P32353
P43609,Q99176
P43609,P49166
