Gene,Label
P50076,0
P32566,0
P50084,0
P50085,0
P50086,0
P17442,0
P39676,0
P50087,0
P50088,0
P50089,0
P50090,0
P50091,0
P16861,0
P53309,0
P53311,0
P53312,0
P53313,1
P29056,1
P53314,0
P53315,0
P53050,0
P53316,0
P53317,1
Q03330,0
P32379,1
P00924,0
P53318,0
P53319,0
P53320,0
P07276,0
P53322,0
P46682,0
P53323,0
P53324,0
P00958,1
P53326,0
P51601,1
P40325,0
P40340,0
Q3E705,0
P53327,0
P53329,0
P46677,1
P53330,0
P53331,0
P53332,1
P53333,1
P53334,0
P53335,1
P53049,0
P15703,0
P53336,0
P53337,0
P32527,0
P32451,0
P53051,0
P53338,0
P53048,0
P53341,0
P53344,0
P38754,0
P38753,0
P38703,0
P32902,0
P38751,0
Q03497,0
P38750,0
P38749,0
Q6Q5P6,0
P0C2J7,0
P38748,0
P38689,0
P38709,0
P38747,0
P38746,0
P38701,1
Q3E7Z6,0
P33413,0
P38745,0
P38700,0
P21957,0
P23180,0
P23179,0
P38742,0
P38741,0
P18888,0
P38740,0
P33400,0
P38739,0
P38738,0
P38737,0
P38736,0
P32190,0
P17076,0
P10080,0
P38735,0
P38734,0
P03874,0
P38732,0
P38731,0
P38729,0
P38728,0
P38727,0
P38725,0
P38724,0
P38755,0
P37299,0
P38756,0
P38757,0
P08539,0
P87108,1
P38704,0
P10614,1
Q07074,0
P00447,0
P38758,0
P0C2H6,0
P38705,0
P38759,0
P07347,0
P23624,0
P38760,0
P32793,0
P32792,0
P04076,0
P38707,1
P38708,1
P38711,0
O13529,0
P38763,0
Q8TGT6,0
P08964,1
P11914,1
P17423,0
P23968,0
P18962,0
P38765,0
Q00772,0
P38766,0
P38767,0
P38690,0
P38768,0
P38769,0
P38770,1
P07275,0
P38771,0
P38694,0
P38772,1
P34162,0
P16603,1
P38773,0
P38774,0
P38775,0
P38710,0
P37898,0
P38776,0
P38777,0
P38778,0
Q05451,0
P00427,0
P23285,0
P38782,1
P38783,0
P38784,0
P38785,0
P38786,1
P38787,0
P38788,0
P38712,1
P38789,0
P38790,0
P38791,1
P38792,1
P38793,1
P38794,0
P38604,1
Q6Q547,1
P38713,0
P38795,1
P38796,0
P38797,0
P38798,0
P38799,0
P32361,0
P38800,0
P38801,0
P38691,0
P14693,1
P13574,0
P38803,1
Q00539,0
Q3E746,0
P38804,0
P38805,1
P28007,1
P38806,0
P38714,0
P32467,0
P32465,0
P38695,0
P38809,0
P38810,0
P38812,0
P38813,1
P38692,1
P38814,0
P38715,0
P38815,0
P38816,0
P32468,1
P38817,0
P38818,0
P38819,0
P38820,0
P38716,0
P38821,0
P38822,0
P38823,0
P38824,0
P38825,0
P38826,1
P25846,0
P38828,0
P38829,1
P22140,0
P38830,0
P38832,0
P38833,0
P18562,1
P38696,0
P38835,0
P38836,0
Q9P305,0
P38837,0
P38838,0
P23291,0
P38839,0
P38840,0
P38841,0
P13130,0
P38842,0
P0CX28,0
P38843,0
P38844,0
P40422,1
P38845,0
P32904,0
P32899,1
P32900,0
P38848,0
P38849,0
P17123,0
P17122,0
P38850,0
P38851,0
P38852,0
P33323,0
P38853,0
P38854,0
P38855,0
P38856,0
P38857,0
P38858,0
P38859,1
P33334,1
P16522,1
O13539,0
P38860,0
P38719,1
P38861,1
P38862,0
P38863,1
Q3E815,0
P38866,0
P38867,0
P38699,0
Q03558,0
P38869,0
P38870,0
P38720,0
P38871,0
P38872,0
P38873,1
P38874,0
P38875,1
P38876,0
P29704,1
P38877,0
P38878,0
P38879,0
P38880,0
P38881,0
P38882,1
P38883,1
P38884,0
P38885,0
Q3E7Y6,1
P38886,0
P38887,0
P0CX36,0
P38888,0
P11792,0
P38889,0
P38890,0
P38892,0
P38893,0
O13535,0
P0C2I4,0
P40560,0
P40559,0
Q3E7Z5,0
P40558,1
P22804,1
P40557,0
P40556,0
P40555,0
P40554,0
Q03096,0
P39002,0
P40553,0
P40552,0
P40550,0
P40549,0
P12630,0
P40548,0
P40547,0
P0CX46,0
P40546,1
P40545,0
P16370,1
Q01852,1
P40544,0
P40543,0
P40541,1
P40540,0
P40538,0
P40318,0
P40537,1
P07278,0
P13517,0
P15790,0
P40535,0
P40534,0
P06102,0
P40533,0
P40532,0
P40531,0
P40530,0
P38626,0
P40529,0
P40187,0
P39014,1
Q3E7Z4,0
P40528,0
P40527,1
P40526,0
P40186,0
P40185,1
P40525,0
P41277,0
P40523,0
P40522,0
P40188,0
P40519,0
Q00916,1
P40518,1
P40517,1
P40516,0
P40515,0
P21672,0
P40514,0
P32844,1
P0CX32,0
P40513,0
P40512,0
P20050,0
P40511,0
P40510,0
P32565,1
P40509,0
P40508,0
P04801,1
P40507,0
Q7LHG5,0
P40506,1
P40505,0
P40504,0
P40502,0
P40501,0
P40500,0
P40499,0
P40498,1
P40497,0
P40496,0
P40495,0
P40494,0
P40493,0
P40492,0
P40491,0
P08019,0
P40489,0
P40488,0
P40487,0
P40486,1
P40485,0
P40484,1
P40433,0
P40483,0
P40482,1
P40481,0
P00425,0
P40480,0
P40479,0
P40478,0
P40477,1
P07172,0
P40476,0
Q00245,1
P23250,0
P40475,0
P40474,0
P40473,0
P40472,0
P40471,0
P20967,0
P32597,1
P40470,0
P40469,0
P40468,1
P40467,0
P40466,0
P40465,0
P26784,0
Q45U18,0
P40464,0
P40463,0
P16547,0
P40462,0
P40414,0
P38927,0
P38928,0
P39076,1
Q00578,1
P40460,1
P40459,0
P40458,0
P39928,1
P0CH08,0
P40457,0
P32354,1
P40455,0
P40454,0
P32351,0
P32191,0
P40453,0
P40452,0
P40451,0
P40450,0
P27796,0
P40449,0
P00724,0
P40447,0
P40446,0
P40445,0
P40438,0
P40561,0
P40562,0
P40563,0
P40564,0
P40565,0
P32521,1
P40566,0
P10363,1
P40567,0
P40568,1
P38637,1
P35184,1
P40569,0
P40570,0
P40571,1
P40572,0
P40573,0
Q3E7Z3,0
P40574,0
P08640,0
P07266,0
Q3E739,0
P15367,1
P21657,0
P40576,0
P40577,0
Q02256,0
P32375,0
Q04895,0
P25335,0
P32460,0
P21826,0
P32459,0
P40578,0
P38998,0
P40579,0
P40580,0
P40581,0
P40582,0
P40583,0
P40586,0
P38624,1
P41543,1
P47081,0
P41544,0
P08678,1
P46962,0
P47079,1
P47077,1
P47076,1
P47075,0
P47074,0
P39077,1
P47072,0
P47069,1
P47068,0
P47065,0
P47064,0
P40992,1
P09938,1
P47063,0
P47062,0
P47061,0
P40958,0
Q00618,1
P20448,1
P16474,1
P47058,1
P47057,0
P47056,0
P47055,0
P47054,1
P14907,1
P43638,0
P47053,0
P32806,0
P47052,0
P47051,0
P47050,0
Q3E737,0
P47049,0
P47048,0
P47047,1
P47046,0
P00360,0
P40335,0
P47045,1
P47044,0
P47043,0
P47042,0
P47041,0
P47040,0
P47039,0
P40368,1
P40367,0
Q3E7B2,0
P22353,0
P40366,0
P40364,0
P40363,0
P40362,1
P40361,0
P40360,0
P40359,1
P40358,0
P47037,1
P47035,1
P47034,0
Q8TGT3,0
P47033,0
P47032,0
P06105,0
P80428,1
P47031,0
P47030,0
P47029,0
P19658,1
P09880,1
P05150,0
P46954,0
P47027,1
P47026,1
P12954,0
P40310,0
P40309,0
Q01389,0
P40858,0
P40857,1
P40856,0
P40955,0
P42951,0
P32477,0
P39677,0
P42950,0
P42949,1
P42948,0
P32581,0
P42947,0
P42946,0
P42945,1
P42944,0
P42943,1
P47025,0
P47024,0
P47023,0
P32447,0
P46955,0
P46956,0
P47022,0
P46969,0
P47019,0
P47018,0
P47017,0
P46959,1
P47016,0
P35208,0
Q3E828,0
P08018,0
P12685,0
P07259,0
P47015,0
P47014,0
P10566,0
P47013,0
Q3E754,0
Q3E801,0
P47011,0
P10081,0
P26725,0
P20433,0
P14680,0
P39515,1
P47009,0
P47008,0
P46958,0
P47007,0
P47006,0
P47005,0
P14359,0
P11986,0
P34110,0
P32604,0
P47002,1
P21268,0
P47001,0
P32478,0
P46999,0
P46998,0
P46997,0
P46996,0
P06244,0
P38970,0
P08525,0
P08524,1
P46995,0
P46993,0
P46992,0
P27614,0
P26755,1
P39005,1
P32591,0
P46990,0
P46989,0
P46988,0
P22135,0
P46987,0
P46985,0
P46984,0
P46983,0
P46982,0
P32944,0
P04650,0
P0C0W1,0
P39516,0
P39543,0
P39542,0
P09119,1
P39540,0
P39538,0
P39535,0
P39533,0
P32525,0
P32524,1
P39531,0
P39529,0
P39526,0
P08466,0
P07252,0
P32800,0
P40897,0
P40896,0
P40886,0
P40884,0
P40893,0
P40892,0
P47082,0
P47083,1
P47084,0
P20840,0
Q3E827,0
P27351,0
P46957,1
P20459,1
P47085,0
P00358,0
P46965,0
P08536,0
P47086,0
P47087,1
P47088,1
P47089,0
P47090,0
P39522,1
P22696,1
P41903,0
P21651,0
P47093,1
P47095,0
P47096,0
P0CX74,0
P47098,0
P47099,0
P47100,0
P47101,0
P47102,0
P47103,0
P47104,0
Q02772,0
P40352,0
P40985,0
P47107,0
P37020,0
P47108,1
P46673,1
P47110,0
P47111,0
P0CS90,1
P47112,1
P19211,0
P00044,0
P21373,0
P21374,0
P21375,0
P06779,0
P47113,0
P47114,0
P46973,0
P47115,0
P00572,1
Q00381,0
P47116,0
P17106,0
P40355,0
P40354,0
P32529,0
P40413,1
P47117,1
P35169,0
P47118,1
P40348,1
P47119,0
P47120,0
P47122,1
P05375,0
P47123,0
P47124,0
P32458,1
P23641,0
P47125,0
P47126,0
P47127,0
P47128,0
P47129,0
P47130,0
P47131,0
P18852,0
P47133,0
P47134,1
P24814,0
P47135,0
P47136,0
P45976,1
P21190,0
P0CX26,0
P33303,0
P47137,0
P47138,0
P47139,0
P35127,0
P47140,0
P47141,0
P47142,0
P38627,0
P00445,0
P47143,0
P47144,0
P47145,0
P47146,0
P03965,0
P47147,0
P47148,0
P47149,1
Q3E743,0
P47150,0
P47152,0
P47153,0
P47154,0
P47155,0
P47156,0
P47157,0
P00830,0
P47158,0
P26783,1
P47159,0
P47160,0
P47161,0
P46974,0
P47163,0
P47164,0
P32906,0
P47165,0
P47166,0
P47167,0
P57744,0
P47169,0
P31116,0
P47171,0
P47172,1
P47173,0
P46971,0
P32787,0
P0CX35,0
P47175,0
P47176,0
P47177,0
P47178,0
P47179,0
Q3E775,0
P15365,0
P47180,0
P47181,0
Q02196,0
P36108,0
P28778,0
P36107,1
P36106,0
P43682,1
P36105,0
P28495,0
P28496,0
P33201,0
P33202,0
Q03702,0
P33203,1
P33204,1
P34241,1
P25502,0
P30902,0
P34243,0
Q3E7A7,0
P36104,1
P29703,1
P35210,0
P20484,1
P09798,1
P36103,0
P15700,1
P36102,0
P36014,0
P36101,0
P36100,1
P36013,0
P33417,0
P36097,1
Q86ZR7,0
P36096,0
P32861,1
P32858,0
P32862,0
P32857,0
P32860,0
P36095,0
P36094,1
P36093,0
P20457,1
P36091,0
P36090,0
P32801,0
P36012,1
P35736,0
P35735,0
P35734,1
O60200,0
P35732,0
P35731,0
P35691,0
P35729,0
P32774,1
P35728,1
P14540,1
P35727,0
P33749,0
P35725,0
P35724,0
P35723,0
P36010,0
Q02629,0
Q3E826,0
P36088,0
P36087,0
P36086,0
P36085,0
P36016,0
P36084,0
P36083,0
P36081,0
P36009,1
P32364,0
P31412,0
P36008,0
P36080,1
P36078,0
P17505,0
P36077,0
Q00873,0
P36076,1
P35201,1
P36075,0
P33324,0
P33314,0
P23493,0
P28321,0
P28320,1
Q8TGT2,0
P28319,0
P43497,0
P34246,0
P34247,1
P34248,0
P34244,0
P14904,0
P14742,1
P34250,0
Q3E7A0,0
Q01802,0
P34251,0
P34252,1
P14064,0
P34253,0
P14164,1
P26793,0
P22936,0
P28708,0
P28707,0
P32341,0
P32332,0
P32330,0
P32342,1
P32343,0
P36070,1
P12688,0
P33401,0
P36069,0
P36006,0
P36068,0
P36001,0
P36066,0
P35999,0
P36000,0
P36064,0
P14063,0
P69852,1
Q03957,0
P34163,0
P33421,1
P35719,0
P34078,0
P35718,1
P33299,1
P36062,0
Q00711,0
P24309,0
P36060,0
P36059,0
P00950,1
P36057,1
P36056,0
P35997,0
P32454,0
P36054,0
P36053,0
P36005,0
P36052,0
Q03180,0
Q03178,0
P36051,1
P05986,0
P32388,0
P36004,0
P35996,0
P36003,0
P36049,1
P36048,1
P36029,0
P34240,0
P34239,0
P06783,0
P34237,0
P05740,1
P32895,0
P07149,1
P34234,0
P08432,0
P34233,0
P34232,1
P34231,0
P34230,0
P32464,1
P25296,0
P32461,0
P32463,1
P36047,1
P07236,0
P36046,1
P36015,1
P24004,0
P36002,0
P36044,0
P32600,1
P36041,0
P33418,0
P36040,0
P36039,0
P36038,0
P12866,0
P22515,1
P00937,0
P32368,0
P36037,0
P36036,0
P28273,0
P28272,0
P36035,0
P36007,0
P36033,0
P36032,0
P35995,0
P21576,0
P29468,1
Q02201,0
Q02202,1
Q02203,0
Q02204,0
Q02205,0
Q02206,1
Q02207,0
Q02208,0
Q02209,0
P36110,0
P36018,0
P36111,0
P36112,0
P36113,0
P36114,0
P36115,0
P36116,0
P36117,0
P36118,1
P36119,0
P36120,0
P36121,1
P14741,0
P36122,0
P36123,0
P36124,0
P36125,0
P36126,0
P26343,0
P69771,0
P36130,0
P36131,1
P36132,1
P19145,0
P36134,0
P36135,0
P36136,0
P36137,0
P36138,0
P36139,0
P25293,0
P36141,0
P28584,0
P36142,0
P23500,0
P23501,0
P36022,0
Q00246,0
P33753,0
P0C0V8,0
P36143,0
YKR059W,0
P36144,0
P33550,0
P36145,1
P36146,1
P36023,0
P36147,0
P00431,0
P36148,0
P36149,1
P36150,0
P36151,0
P36152,1
P36024,0
P36154,0
P36155,0
P36156,0
P36157,0
P36158,0
P36159,1
Q02046,0
P36160,1
P36161,0
P36162,1
P32769,0
P22354,0
P15938,1
P36163,0
P36164,0
P36165,0
P36166,0
P36167,0
P32583,0
P32901,0
P0CH09,0
Q02455,0
P36168,0
P10963,0
P36026,0
P22035,0
P36169,0
P21691,0
P36170,0
P0CE68,0
P0CE69,0
P36172,0
P36173,0
P54861,0
Q07794,0
Q12369,1
P54790,1
Q07798,0
P41800,0
Q3E814,0
Q07799,0
P32892,1
Q12287,0
Q07800,0
P33750,1
Q07804,0
Q07807,0
Q12431,0
P14772,0
P04802,1
Q3E731,0
P32350,0
P23201,0
Q12164,0
P10592,0
Q12370,0
P31539,0
Q07821,0
Q07824,0
Q07825,0
Q07830,1
Q07834,0
Q07843,0
Q07844,1
Q07845,1
P32523,1
Q07872,0
P0CG63,0
Q07878,0
P21801,0
Q07879,0
P23900,0
P29453,0
P32385,0
P32386,0
Q07887,0
Q03048,1
Q12473,0
P0CD90,0
P0CD98,0
Q12244,0
Q12235,0
Q12177,0
Q12358,0
Q12198,0
Q12390,0
Q12372,0
Q12525,0
Q12226,0
Q07895,0
Q07896,1
Q07897,0
Q07904,0
Q04673,1
Q07084,0
Q07913,1
Q07914,1
Q07915,1
Q07921,1
Q07923,0
Q07927,0
Q07928,0
P07272,0
P43132,0
Q07930,0
Q07938,0
Q12445,0
Q07949,0
Q07950,0
Q07951,0
Q07953,1
Q07959,0
Q07963,0
P39929,0
Q01590,1
P23542,0
P54113,0
P05748,1
Q07967,0
Q07978,0
P32849,0
Q07979,1
Q12078,0
Q07980,0
Q12088,0
Q07986,0
Q07987,0
Q01519,0
P40395,0
Q07988,0
Q07990,0
P22217,0
P06169,0
P46675,1
Q12253,0
Q12209,0
P46654,0
Q12110,0
Q12155,0
Q12035,1
Q12345,0
Q12026,0
Q12202,0
P38915,0
P32353,0
Q12205,0
P37291,0
P54964,0
P15624,1
P05749,0
Q12291,0
Q12144,0
Q99382,0
Q12133,1
P32522,0
Q12247,0
P25039,0
Q07993,0
P19263,1
Q08001,0
Q08003,0
Q08004,0
P41805,1
Q08023,0
P25385,1
P38634,0
Q12396,0
P13181,0
Q12020,0
P32802,0
Q12465,0
Q12509,0
Q12267,1
Q12150,0
P39012,1
P52893,0
P39102,0
Q12393,0
Q12325,0
Q12255,0
Q12418,0
Q12072,0
P13186,0
Q12347,0
P43634,0
Q12385,0
Q3E798,1
Q12452,1
Q12107,0
Q08032,1
Q08045,0
P16658,1
Q12019,1
Q12090,0
Q12259,0
P38013,0
Q12127,0
P32485,0
Q12500,0
Q12102,1
Q12186,1
Q12309,1
Q12354,0
Q99176,0
P32329,0
Q12303,0
Q12138,0
Q12288,0
Q12440,1
Q12395,0
Q12220,1
Q12436,0
P21192,0
Q12208,1
P20485,0
P16467,0
Q12098,0
P47977,0
Q12367,0
Q99271,0
P42900,0
Q02983,1
P09368,0
Q12429,0
Q12168,0
Q12530,1
Q12455,0
P43321,1
P27801,0
Q99296,0
P39015,0
Q12524,0
P54072,0
P52910,1
Q12338,0
P0CX72,0
P0C2I5,0
P10507,1
Q06236,0
Q06244,0
Q06245,1
P05759,1
P35200,0
P35181,0
P32469,0
Q06247,0
P41939,0
P33322,1
P48743,0
Q06251,0
P14306,0
Q06252,0
P10659,0
Q06263,0
P09959,0
Q06266,0
P49166,0
Q06287,1
Q06315,0
P33310,0
Q06321,0
Q06324,0
P80667,0
Q05775,0
Q05776,0
Q05777,0
P14743,1
P21304,1
Q12460,1
Q05778,0
P52553,0
Q05779,0
P32335,0
P32344,0
P32339,0
Q05785,0
Q05787,0
Q04491,1
Q05788,0
P24871,0
Q05789,0
P53378,1
Q05790,0
P32791,0
Q05791,1
P53691,0
Q05809,0
Q05812,0
P47818,0
Q05942,0
Q05946,1
P39520,1
Q05947,0
Q05948,0
Q05949,0
Q05955,0
P0CX75,0
P0C2I6,0
Q05958,0
P19073,1
Q05979,0
P17214,0
P13099,0
Q05998,0
Q06001,0
Q06005,0
P22543,0
Q06538,0
Q06541,0
Q06543,1
Q01662,0
Q06551,0
Q06554,0
P38623,0
P16521,1
P39931,0
Q06563,0
Q06567,0
Q06568,0
P0C2I8,0
Q06146,0
P27472,0
P19882,1
Q06147,0
Q99260,0
Q3E764,0
P14291,0
Q3E732,0
P0C0X0,0
Q06148,0
Q06149,0
Q06150,0
P22214,0
Q06151,0
Q06152,0
Q06156,1
Q06216,0
P29496,1
Q06217,1
Q06218,1
Q06224,1
Q05854,0
Q05863,0
Q05867,0
Q05871,0
Q3E771,0
Q05874,0
P29029,0
Q05881,0
P0CX33,0
Q02574,0
P46943,0
Q05892,0
P32502,1
P39742,0
P32835,1
Q12349,0
Q05899,0
Q05900,1
Q05902,0
P23776,0
P06106,0
P19414,0
P37297,1
P52491,0
Q3E825,0
Q06702,0
Q06703,0
Q06704,0
P04821,1
Q06159,0
P36523,0
Q06160,0
P32457,1
Q06162,0
Q9URQ3,1
Q06163,0
P41697,0
Q06164,0
Q06168,1
P53769,1
Q06169,0
P49167,0
Q06170,0
Q06177,0
Q06178,0
Q02721,0
Q12114,0
P36027,0
P0C0T4,0
P32499,0
Q06132,1
P37370,0
P05317,1
Q06134,0
P38631,0
Q3E810,0
Q06135,0
P05743,0
Q06137,0
Q06139,0
Q06142,1
Q06143,0
Q06144,0
P49954,0
Q06479,0
P41698,0
P15019,0
P06168,1
Q06485,0
Q06488,0
Q05911,1
Q05919,0
Q05924,0
Q3E795,0
P23561,0
Q12129,0
Q3E747,0
Q05926,0
Q3E7Y3,0
Q05930,0
Q05931,0
Q05933,0
P51862,0
P40319,0
Q05934,0
Q05937,0
Q12318,0
P09201,0
P32915,1
Q06705,0
Q12748,0
P11325,0
Q12749,1
Q06706,0
Q06707,0
Q06708,0
Q06709,0
P41057,0
Q06010,0
Q06011,0
O13547,0
P18634,0
P18496,0
Q06032,0
P04039,0
P20795,0
P32794,1
P35207,0
P35817,0
Q06053,0
P32432,0
Q06058,0
Q06063,0
P0C2H9,0
Q8TGT1,0
Q06070,0
Q06071,0
Q06078,1
Q06685,0
P0C2J4,0
P0C2J3,0
Q3E742,0
Q06688,0
Q06689,0
Q06991,0
O13578,0
Q06696,0
Q06697,0
Q06698,0
P20051,0
O13563,0
Q06409,0
Q06410,0
Q06411,1
Q06412,0
Q06417,0
Q06436,0
Q06440,0
Q00416,1
Q06671,0
P50095,0
P23287,0
Q06672,0
Q06673,0
O13577,0
P57743,1
P07991,0
P36517,0
Q12745,1
P33442,0
P06701,0
Q06200,0
Q06201,0
Q06204,0
P32366,0
P05739,0
Q06205,0
P12684,0
P08638,0
P11972,0
Q06208,0
Q06179,0
Q06188,0
Q06199,0
P52919,1
P41733,1
P54007,0
P53427,0
P32939,0
P0CF17,0
P0CF16,0
P50107,0
Q04235,0
Q04233,0
Q3E7A6,0
P19880,0
P25087,0
P36533,0
P27692,1
Q04231,0
P54837,0
Q04228,0
P49957,0
Q04226,1
P26570,0
P50109,0
Q03730,0
Q03723,0
Q03722,0
P12887,0
P49435,0
Q03718,1
P02407,0
P51998,1
P0CX56,0
P34161,0
P34760,0
Q03714,0
Q03713,0
P32500,1
P06778,0
Q03707,0
P15274,0
Q03705,0
Q03703,0
Q03697,0
Q03434,0
P0CX76,0
Q03433,0
P32796,0
Q04712,1
Q04711,0
Q04706,0
P39682,1
Q04705,0
Q04697,0
Q04693,1
Q04689,0
P04387,0
P54003,0
Q04978,0
P00175,0
Q3E809,0
Q04969,0
P50094,0
P14747,0
Q04964,0
Q6Q5K6,0
Q04958,0
P53397,0
P07271,0
P33441,0
P23248,0
P38987,1
P54784,1
Q04658,0
Q04651,0
Q04638,0
Q04636,1
P54838,0
Q04632,0
Q03640,0
Q02326,0
P38911,0
P12683,0
Q03631,0
Q03630,1
P25719,0
Q03629,0
P53759,0
P81450,0
Q04545,0
Q04533,0
Q04526,0
P09733,1
P54783,0
Q04516,0
Q04511,0
Q02773,1
P23639,1
Q04500,1
Q04493,0
P06838,0
Q04489,0
P54787,0
P11747,1
P05085,0
P38427,0
Q8TGT0,0
Q04201,0
Q04199,0
P52593,0
Q01846,0
P29478,1
P13298,0
Q03760,0
Q03759,0
P54786,0
P49017,0
Q03758,0
P46963,0
P13483,0
Q03750,1
P23642,0
P13090,0
Q03735,0
Q03210,0
Q03208,0
P32340,0
Q00582,0
P25297,0
P09734,0
Q12746,1
P54839,1
Q03124,1
Q03104,0
P39103,0
Q03103,1
Q03102,0
P32562,1
Q8TGS9,0
Q03667,0
Q03673,0
P40959,0
P50105,1
Q03674,0
P39105,0
Q03677,0
Q03687,0
P23585,0
Q03690,0
P20048,1
Q04347,0
P54781,0
P53438,0
Q04359,0
Q04364,0
P50104,0
P50264,0
P35192,0
Q02159,0
P32559,0
P36516,0
Q04368,0
Q04370,0
Q04371,0
Q04372,1
Q05040,0
Q05043,0
Q05050,0
Q05080,0
Q05123,1
Q05131,0
P46972,0
P23748,0
P33748,0
P40202,0
P54000,0
Q04210,0
Q04212,0
P07249,0
P11746,1
Q04213,0
Q04214,0
Q04215,0
Q02630,1
Q04659,0
Q04660,1
Q04670,0
P0CX69,0
P46671,0
P46679,0
P37296,0
P26448,0
P04710,0
P38993,0
Q04675,1
P50110,0
P25298,1
Q04728,0
Q04734,0
P32493,0
Q04746,0
Q04748,0
P54730,0
Q04749,0
Q04751,0
P54785,0
Q04767,0
Q02486,0
Q04772,0
Q04773,0
Q04779,0
Q04264,1
Q04272,0
P49956,0
P24280,1
P30771,0
P32488,0
P07246,0
A2P2R3,0
P0CF18,0
Q04279,0
Q04299,0
Q04301,0
P40341,0
Q04304,0
P32832,0
P46680,0
Q04305,1
P35203,1
Q03144,0
Q03148,0
Q03151,0
Q03153,0
Q03161,0
Q03162,0
Q03175,0
Q03177,0
P18961,0
P37012,0
Q8TGS8,0
Q04437,0
Q04438,0
P07342,1
Q04439,0
Q04458,0
Q04461,0
Q99278,1
Q12676,1
Q04471,0
Q04472,0
P38011,0
Q04477,1
Q04487,0
P54074,0
P38009,0
P54780,0
Q03880,0
P39523,0
P34160,0
Q04216,0
P40963,0
Q04217,1
P39685,0
Q04223,0
Q04225,1
P40206,0
P32841,0
P40207,1
P40208,0
P40209,0
P30620,0
P39110,0
P38615,0
P40210,0
P40212,0
P0CX51,0
P40214,0
P40215,0
P40217,1
P40218,0
P40219,0
Q02795,1
P28627,0
P28625,0
Q03790,0
Q03792,0
Q03795,0
Q03796,0
Q03798,0
Q03799,0
Q03818,0
Q03823,0
P48353,0
Q12674,0
Q03824,0
Q03825,0
P32567,0
Q03829,0
P38920,0
P40969,1
P54114,0
P47771,0
Q03212,0
Q03213,0
P18899,0
P01094,0
P50263,0
Q3E766,0
Q03214,0
Q03218,0
Q03219,0
P35209,0
Q03220,0
Q03231,0
Q00453,0
Q8TGS7,0
P39926,0
Q03233,0
Q12751,0
P15108,0
Q03236,0
Q03246,0
P49095,0
P35187,0
P42933,0
Q04322,0
P36525,0
Q3E7A9,0
P05745,0
Q04329,0
Q04336,0
Q04338,1
Q01649,0
P20437,0
Q03691,1
P28519,0
P32352,0
P23644,1
Q03694,0
P16862,0
Q03695,0
P32874,0
P07277,1
Q03648,0
Q03649,0
Q03652,1
Q03654,1
P25303,0
Q03655,0
Q03656,0
P38625,0
Q03660,1
Q03661,0
P24521,1
Q04991,0
Q05015,0
P50102,0
P32829,0
P19956,0
Q05016,0
Q05021,1
P14908,0
Q05022,1
P46784,0
Q3E7B5,0
P12868,0
Q05670,0
Q05024,0
Q04740,0
P11745,1
Q05027,1
Q05029,0
Q05031,0
Q02555,1
Q02554,1
Q04013,0
P0CX23,0
Q8TGS6,0
P20107,0
Q3E846,0
Q04018,0
P47912,0
Q04781,0
Q3E782,0
Q04792,0
Q04806,0
Q05827,0
Q04814,0
Q04835,0
Q04839,0
P10174,0
P08468,0
Q04847,0
Q03496,0
P38912,1
P38426,0
P38430,0
P38429,0
P38428,0
Q03508,0
Q03516,0
P28239,0
P49960,1
Q03525,0
P53437,1
P30402,0
Q03529,0
Q8TGS5,0
P50111,0
Q03530,0
P48524,0
P48510,0
Q03254,1
Q03262,0
Q03263,0
P39113,0
P23797,1
P22136,0
P23796,0
P32807,0
Q03264,0
P20084,0
P39112,0
P49955,1
Q03266,0
Q03532,1
Q03533,0
Q03554,0
Q03557,0
P36224,0
Q03559,0
P25045,1
P00729,0
Q03579,1
Q04949,0
P04046,0
P40416,1
P32843,0
P00331,0
P50101,0
Q04951,0
Q04952,0
P22146,0
P32337,1
P32497,1
Q04867,0
P41818,0
Q04868,0
P40308,0
P40302,1
Q04869,0
Q8TGS4,0
P54005,0
Q04893,0
Q04894,0
P40988,0
Q04902,0
P33309,0
P40693,1
P38921,0
P38922,0
P12687,0
P41318,1
P25294,1
P53983,0
P53982,0
P53981,0
P53980,0
P53541,0
P53978,0
P0CT04,0
P32588,0
P53976,0
P53974,0
P53973,0
P53972,0
P53971,0
P53970,0
Q8TGJ3,1
P47821,0
P53969,1
P53968,0
P53966,0
YNL030W,0
YNL031C,0
P53965,0
P53963,0
P53962,0
P53615,1
P28834,0
P53961,1
P46678,1
P53960,0
P53959,0
P53958,0
Q3E7Z2,0
P53633,0
Q10740,0
P53956,0
P53955,0
P53953,0
P53952,0
P53951,0
P00424,0
P38590,0
P53950,0
Q12470,0
P04840,0
P53949,0
P53947,0
P53946,0
P40991,1
P41814,1
P53944,0
P25491,0
P53943,0
P53616,0
P51401,0
Q3E767,0
P41813,0
P26785,0
P53507,0
P12695,0
P53942,0
P32048,0
P32047,0
P53941,1
P34072,0
P53940,0
P53939,0
P17536,0
P53938,0
P53937,0
P14242,0
D6W196,0
P39013,0
P40850,0
P48232,0
P48231,0
P06786,1
P06781,0
P53935,0
P53934,0
P36019,0
P53933,0
P53932,0
P48164,0
P50947,0
P01120,0
P50946,0
P50945,0
P50944,0
P13382,1
P32389,1
P06208,0
P50942,0
P53930,0
P53929,0
P53927,1
P40312,0
P24783,1
P28000,1
P53925,0
P53924,0
P30952,0
P53550,1
P53923,0
P07213,0
P53921,0
